time_Myr,collision_id,primary_type,secondary_type,primary_mass,secondary_mass,q_value,total_mass,retain_frac,hydrogen_factor,new_mass,bh_probability,remnant_type,spectral_label,mass_loss_percent,metallicity,recipe_type,collision_count,is_merger,event_type
0.43,1,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
0.615,2,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
0.729,3,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.261,4,O5.5-6 la,O7-8 la+,72.23,63.73,0.882320365499,135.96,0.647705198812,0.7,88.0619988305,0.15,Very Massive Star,VMS,35.2294801188,0.008,O,1,False,normal_collision
1.433,5,O5.5-6 la,Unclassified,72.23,30.39,0.420739304998,102.62,0.656227274468,0.7,67.3420429059,0.14103696525,Merged Star,Merged,34.3772725532,0.008,O,1,False,normal_collision
1.447,6,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.493,7,O6-8 V,Unclassified,48.48,30.39,0.626856435644,78.87,0.65026193056,0.7,51.2861584633,0.0813428217822,Merged Star,Merged,34.973806944,0.008,O,1,False,normal_collision
1.542,8,O5.5-6 la,Unclassified,72.23,30.39,0.420739304998,102.62,0.656227274468,0.7,67.3420429059,0.14103696525,Merged Star,Merged,34.3772725532,0.008,O,1,False,normal_collision
1.577,9,VMS,O6-6.5 III,88.0619988305,65.73,0.746405951181,153.791998831,0.370632570544,0.4,57.0003238556,0.15,Merged Star,Merged,62.9367429456,0.008,VMS,2,True,normal_collision
1.587,10,Merged,Merged,67.3420429059,57.0003238556,0.846429977411,124.342366761,0.462759405081,0.5,57.540599669,0.15,Merged Star,Merged,53.7240594919,0.008,Merged,4,True,normal_collision
1.697,11,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.725,12,O5.5-6 la,Merged,72.23,67.3420429059,0.932327881848,139.572042906,0.647564389819,0.7,90.3818848001,0.15,Black Hole,BH,35.2435610181,0.008,O,2,True,normal_collision
1.726,13,O6-8 V,Unclassified,48.48,30.39,0.626856435644,78.87,0.65026193056,0.7,51.2861584633,0.0813428217822,Merged Star,Merged,34.973806944,0.008,O,1,False,normal_collision
1.795,14,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.796,15,Merged,Unclassified,57.540599669,30.39,0.528148823176,87.930599669,0.466075279923,0.5,40.9822788545,0.106407441159,Merged Star,Merged,53.3924720077,0.008,Merged,5,True,normal_collision
1.807,16,BH,Merged,90.3818848001,40.9822788545,0.453434656128,131.364163655,1.0,1.0,131.364163655,1.0,Black Hole,BH,0.0,0.008,BH_accretion,8,True,BH accretion
1.81,17,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.815,18,Merged,Unclassified,51.2861584633,30.39,0.592557542046,81.6761584633,0.46495455952,0.5,37.9757022816,0.109627877102,Black Hole,BH,53.504544048,0.008,Merged,2,True,normal_collision
1.975,19,BH,O6-8 V,131.364163655,48.48,0.369050421753,179.844163655,1.0,1.0,179.844163655,1.0,Black Hole,BH,0.0,0.008,BH_accretion,9,True,BH accretion
2.052,20,BH,Unclassified,179.844163655,30.39,0.16897962871,210.234163655,1.0,1.0,210.234163655,1.0,Black Hole,BH,0.0,0.008,BH_accretion,10,True,BH accretion
2.127,21,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
2.254,22,BH,O7-8 la+,210.234163655,63.73,0.303138171704,273.964163655,1.0,1.0,273.964163655,1.0,Black Hole,BH,0.0,0.008,BH_accretion,11,True,BH accretion
2.307,23,BH,Unclassified,273.964163655,30.39,0.110926916844,304.354163655,1.0,1.0,304.354163655,1.0,Black Hole,BH,0.0,0.008,BH_accretion,12,True,BH accretion
2.428,24,Merged,Unclassified,51.2861584633,30.39,0.592557542046,81.6761584633,0.46495455952,0.5,37.9757022816,0.109627877102,Merged Star,Merged,53.504544048,0.008,Merged,2,True,normal_collision
