collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,1.0,0.4625,0.1
3,1.0,0.4625,0.1
4,0.882320365499,0.647705198812,0.15
5,0.420739304998,0.656227274468,0.14103696525
6,1.0,0.4625,0.1
7,0.626856435644,0.65026193056,0.0813428217822
8,0.420739304998,0.656227274468,0.14103696525
9,0.746405951181,0.370632570544,0.15
10,0.846429977411,0.462759405081,0.15
11,1.0,0.4625,0.1
12,0.932327881848,0.647564389819,0.15
13,0.626856435644,0.65026193056,0.0813428217822
14,1.0,0.4625,0.1
15,0.528148823176,0.466075279923,0.106407441159
16,0.453434656128,1.0,1.0
17,1.0,0.4625,0.1
18,0.592557542046,0.46495455952,0.109627877102
19,0.369050421753,1.0,1.0
20,0.16897962871,1.0,1.0
21,1.0,0.4625,0.1
22,0.303138171704,1.0,1.0
23,0.110926916844,1.0,1.0
24,0.592557542046,0.46495455952,0.109627877102
