collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,0.476855484073,0.654087591453,0.103842774204
3,1.0,0.4625,0.1
4,1.0,0.4625,0.1
5,0.491900872214,0.653589424728,0.144595043611
6,0.420739304998,0.656227274468,0.14103696525
7,0.420739304998,0.656227274468,0.14103696525
8,0.956144844865,0.462518848229,0.15
9,0.626856435644,0.65026193056,0.0813428217822
10,0.671189256542,0.649532357158,0.15
11,1.0,0.4625,0.1
12,0.387602580156,0.469804117901,0.139380129008
13,0.923659098388,0.46255905948,0.0761829549194
14,0.594572394675,0.464924205418,0.109728619734
15,0.49364287303,0.466809745054,0.104682143652
16,0.476855484073,0.654087591453,0.103842774204
17,0.462345960749,0.654596837637,0.103117298037
18,0.451278260781,0.467860856977,0.102563913039
19,0.780254959125,0.648299895145,0.15
20,0.966106011775,0.462511144556,0.15
