time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.000270156,0.00112526733711,-0.00143372522024,100.000270172,54.9575469102,0.155961217733,6.4019906953,0.0,0.0,1345.47612775
0.001,856,0,0,0,0,0,100.000274798,0.0571278460704,0.00345602749665,100.000291176,54.9575209566,0.155628201407,6.44171629598,0.0,0.00164623829506,1345.49372162
0.001,856,0,0,0,0,0,100.000274798,0.0571278460704,0.00345602749665,100.000291176,54.9575209566,0.155628201407,6.44171629598,0.0,0.00164623829506,1345.49372162
0.002,856,0,0,0,0,0,100.000208649,0.113116249344,0.00834454338122,100.000272974,54.957543249,0.155065609911,6.50492584663,0.0,0.00164654629431,1345.5023695
0.003,856,0,0,0,0,0,100.00007171,0.169104572452,0.0132330526807,100.000215567,54.957613792,0.15373521417,6.5360771192,0.0,0.0016466145033,1345.47425682
0.004,856,0,0,0,0,0,99.9998639803,0.225092775761,0.0181215514798,100.000118956,54.9577325855,0.15526582815,6.57505037996,0.0,0.00164924306922,1345.42709861
0.005,856,0,0,0,0,0,99.9995854253,0.28108788705,0.0230106529399,99.9999831256,54.9578996268,0.153782008175,6.60238652596,0.0,0.00165544289454,1345.34939745
0.006,856,0,0,0,0,0,99.9992361152,0.337075731856,0.0278991189912,99.99980811,54.9581149152,0.154393089065,6.57217790039,0.0,0.001661863329,1345.2623853
0.007,856,0,0,0,0,0,99.9988159619,0.393070405314,0.032788179867,99.9995938652,54.9583784502,0.155831488436,6.51250002856,0.0,0.00166789889469,1345.1591386
0.008,856,0,0,0,0,0,99.9983250715,0.449057733071,0.0376765975076,99.9993404452,54.958690231,0.157207061377,6.46055078264,0.0,0.00166971103256,1345.05568738
0.009,856,0,0,0,0,0,99.9977633909,0.505044742848,0.0425649850694,99.9990478213,54.9590502592,0.156239783872,6.46969356971,0.0,0.00167192846562,1344.9444162
0.01,856,0,0,0,0,0,99.9971308803,0.56103492863,0.047453647167,99.9987159735,54.9594585326,0.153868038663,6.51598376844,0.0,0.00167587713304,1344.83133382
0.011,856,0,0,0,0,0,99.9964274865,0.617031784321,0.0523428884076,99.9983448766,54.9599150463,0.155167653193,6.56690227093,0.0,0.00167424322806,1344.69255365
0.012,856,0,0,0,0,0,99.9956534358,0.673017602334,0.0572311622377,99.9979346494,54.9604198005,0.157074479757,6.59278742627,0.0,0.00168064231729,1344.53641104
0.013,856,0,0,0,0,0,99.9948085951,0.729002943812,0.0621193903253,99.9974852188,54.9609727975,0.161518022153,6.58381833591,0.0,0.0016808777926,1344.35693643
0.014,856,0,0,0,0,0,99.9938927333,0.78500190313,0.0670088028312,99.9969964655,54.9615740311,0.163539271739,6.54090659986,0.0,0.00168189814513,1344.16836302
0.015,856,0,0,0,0,0,99.9929063128,0.840986172614,0.0718969276849,99.9964686366,54.9622234999,0.16345357376,6.50302332334,0.0,0.0016778264128,1343.97932243
0.016,856,0,0,0,0,0,99.9918491025,0.896969846636,0.0767849950472,99.995901605,54.9629212073,0.166201154996,6.40818672484,0.0,0.00167569532631,1343.78429562
0.017,856,0,0,0,0,0,99.9907211025,0.952952885557,0.0816730010019,99.9952953707,54.9636671518,0.164063925317,6.33817333122,0.0,0.00167115081355,1343.58623676
0.018,856,0,0,0,0,0,99.9895223127,1.00893524973,0.0865609416328,99.9946499342,54.9644613316,0.164950197918,6.25238988513,0.0,0.00166774715859,1343.37618151
0.019,856,0,0,0,0,0,99.9882524128,1.06493103274,0.091450047023,99.9939651268,54.9653037403,0.165108950863,6.1579164298,0.0,0.00166185091688,1343.16326354
0.02,856,0,0,0,0,0,99.9869120437,1.12091192849,0.0963378452562,99.9932412945,54.9661943759,0.164501455198,6.09578058898,0.0,0.0016578783573,1342.95631486
0.021,856,0,0,0,0,0,99.9855008852,1.17689203056,0.101225566415,99.9924782607,54.9671332415,0.164805273299,6.05562994185,0.0,0.00165652889344,1342.75724616
0.022,856,0,0,0,0,0,99.9840189371,1.23287129931,0.106113206584,99.9916760259,54.9681203352,0.166042007451,6.03882122313,0.0,0.00165200726202,1342.55402793
0.023,856,0,0,0,0,0,99.9824661996,1.28884969508,0.111000761845,99.9908345903,54.969155655,0.166878642119,6.0573797047,0.0,0.00165330323892,1342.35431998
0.024,856,0,0,0,0,0,99.9808422629,1.3448413104,0.11588946218,99.989953736,54.9702391937,0.168151539614,6.09162843306,0.0,0.0016510091515,1342.15980263
0.025,856,0,0,0,0,0,99.9791479469,1.40081784127,0.120776835877,99.989033908,54.971370949,0.16862532773,6.15128069827,0.0,0.00165082538419,1341.96899647
0.026,856,0,0,0,0,0,99.9773828415,1.45679338023,0.125664112916,99.9880748803,54.9725509237,0.171137919441,6.19283093704,0.0,0.00164870324772,1341.77138347
0.027,856,0,0,0,0,0,99.9755469471,1.5127678876,0.130551289381,99.9870766534,54.9737791152,0.171302176504,6.24272364903,0.0,0.00165272086927,1341.5751299
