collision_id,q_value,retain_fraction,bh_probability
1,0.626856435644,0.65026193056,0.0813428217822
2,1.0,0.4625,0.1
3,0.557508237879,0.651737492849,0.107875411894
4,0.737562756732,0.648697648126,0.15
5,1.0,0.4625,0.1
6,0.923659098388,0.46255905948,0.0761829549194
7,0.626856435644,0.65026193056,0.0813428217822
8,0.626856435644,0.65026193056,0.0813428217822
9,0.410189222341,0.469059970612,0.140509461117
10,0.925,0.462556923596,0.07625
11,1.0,0.4625,0.1
12,0.710039574461,0.649009469833,0.15
13,1.0,0.4625,0.1
14,0.895631504087,0.647659144018,0.15
15,0.903975740235,0.370076306295,0.15
16,0.910009691264,0.647616541243,0.15
17,0.48636237965,0.46697811775,0.104318118983
18,0.923659098388,0.46255905948,0.0761829549194
19,1.0,0.4625,0.1
