time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,99.9987732648,-0.00032919905085,0.00224607227849,99.9987732906,55.0334483913,0.159802073264,6.76963077168,0.0,0.0,1345.48163045
0.001,856,0,0,0,0,0,99.9988065456,0.0557394911264,0.00718901954339,99.9988223386,55.033388003,0.160858783176,6.64573020001,0.0,0.00166436785123,1345.53667915
0.001,856,0,0,0,0,0,99.9988065456,0.0557394911264,0.00718901954339,99.9988223386,55.033388003,0.160858783176,6.64573020001,0.0,0.00166436785123,1345.53667915
0.002,856,0,0,0,0,0,99.9987690262,0.111808141797,0.0121319611972,99.9988322682,55.0333756847,0.159458833686,6.50267610928,0.0,0.00166266490186,1345.56543544
0.003,856,0,0,0,0,0,99.9986607205,0.167869636579,0.0170742694086,99.998803081,55.033411439,0.160659223825,6.41875131062,0.0,0.00165879235282,1345.55867395
0.004,856,0,0,0,0,0,99.9984816237,0.223931012479,0.022016564091,99.9987347764,55.0334952685,0.160928842563,6.42800071401,0.0,0.00165550547089,1345.53921503
0.005,856,0,0,0,0,0,99.9982316728,0.280006383107,0.02696008902,99.9986273311,55.0336271681,0.161995167957,6.4375603669,0.0,0.00165596013975,1345.50090983
0.006,856,0,0,0,0,0,99.997910994,0.336067402169,0.0319023447659,99.9984807996,55.0338071376,0.163250490398,6.50267370851,0.0,0.00165427787974,1345.43925969
0.007,856,0,0,0,0,0,99.9975195242,0.392128183276,0.0368445751044,99.9982951507,55.0340351816,0.164802441462,6.52730391983,0.0,0.00164740034973,1345.34813891
0.008,856,0,0,0,0,0,99.9970572636,0.44818868674,0.0417867760761,99.9980703845,55.0343112997,0.166468720386,6.52704030277,0.0,0.0016409915052,1345.23798593
0.009,856,0,0,0,0,0,99.9965242122,0.504248872871,0.0467289437221,99.9978065011,55.0346354914,0.168029395345,6.58329194595,0.0,0.00163300975553,1345.12611945
0.01,856,0,0,0,0,0,99.9959202175,0.560322854932,0.051672321781,99.9975034282,55.035007751,0.166373885641,6.58708581576,0.0,0.00163265859642,1345.01535382
0.011,856,0,0,0,0,0,99.9952456697,0.616375210901,0.056613787054,99.99716136,55.0354280804,0.166335047997,6.61174984304,0.0,0.00163531287772,1344.88849289
0.012,856,0,0,0,0,0,99.9944999637,0.672455435998,0.0615577024813,99.9967799915,55.035896476,0.168291719543,6.60789774673,0.0,0.00163922108957,1344.75777758
0.013,856,0,0,0,0,0,99.9936839556,0.728499803263,0.0664984495682,99.9963597588,55.0364129396,0.169075231719,6.61336116779,0.0,0.00163952779728,1344.61154445
0.014,856,0,0,0,0,0,99.9927967269,0.784571959846,0.0714416388477,99.9959001876,55.0369774725,0.167863859677,6.5677040694,0.0,0.00164289080714,1344.44872007
0.015,856,0,0,0,0,0,99.9918390525,0.840622332279,0.0763828995791,99.995401681,55.0375900712,0.168545918477,6.51684536446,0.0,0.00164169864221,1344.27116184
0.016,856,0,0,0,0,0,99.990810337,0.89668626181,0.0813253469003,99.9948639277,55.0382507367,0.166369317889,6.41714349919,0.0,0.00163798189279,1344.08534292
0.017,856,0,0,0,0,0,99.9897109609,0.952742480372,0.0862671054146,99.9942871283,55.0389594652,0.168015144207,6.31900576779,0.0,0.00164044454045,1343.90005724
0.018,856,0,0,0,0,0,99.9885407946,1.00879802437,0.0912087949741,99.9936712134,55.0397162577,0.169038554587,6.22289217112,0.0,0.00164284895282,1343.71383956
0.019,856,0,0,0,0,0,99.9872996815,1.06485992995,0.0961510354044,99.9930161026,55.0405211101,0.166284255063,6.13805094198,0.0,0.00164358121291,1343.52204423
0.02,856,0,0,0,0,0,99.9859877692,1.12092108149,0.101093198953,99.9923218757,55.0413740181,0.167517024349,6.09721808454,0.0,0.00164171891269,1343.31903245
0.021,856,0,0,0,0,0,99.9846052325,1.17697436361,0.106034657898,99.9915886238,55.0422749824,0.166747746391,6.09182344494,0.0,0.00164273678553,1343.10551096
0.022,856,0,0,0,0,0,99.9831519058,1.23302681239,0.110976032054,99.9908162574,55.0432240034,0.16719732686,6.13181926033,0.0,0.00164371938025,1342.88997175
0.023,856,0,0,0,0,0,99.9816277893,1.28907838812,0.115917317462,99.990004777,55.044221079,0.164292143185,6.19380579428,0.0,0.00164980257618,1342.66775575
0.024,856,0,0,0,0,0,99.9800324802,1.34514320173,0.120859757625,99.9891539721,55.0452662021,0.166824304225,6.30785085701,0.0,0.00165283052787,1342.44038499
0.025,856,0,0,0,0,0,99.978366784,1.40119291225,0.125800853662,99.9882642725,55.0463593703,0.164324920785,6.38407095766,0.0,0.00165409995171,1342.21003576
0.026,856,0,0,0,0,0,99.9766302982,1.45724163061,0.130741849073,99.98733546,55.0475005861,0.164850473616,6.47849518185,0.0,0.00165722386368,1341.98405716
0.027,856,0,0,0,0,0,99.9748230228,1.51328931712,0.135682739899,99.9863675348,55.0486898469,0.162149364311,6.57096253823,0.0,0.00166400596178,1341.76300939
0.028,856,0,0,0,0,0,99.9729444838,1.56935008167,0.140624769538,99.9853602473,55.0499271451,0.160008570889,6.61658482712,0.0,0.0016662970175,1341.53281886
