collision_id,q_value,retain_fraction,bh_probability
1,0.476855484073,0.654087591453,0.103842774204
2,0.787489519069,0.463030035512,0.15
3,0.785407725322,0.648258425018,0.15
4,0.462345960749,0.654596837637,0.103117298037
5,1.0,0.4625,0.1
6,0.871104084642,0.647749139002,0.15
7,0.420739304998,0.656227274468,0.14103696525
8,0.626856435644,0.65026193056,0.0813428217822
9,1.0,0.4625,0.1
10,1.0,0.4625,0.1
11,1.0,0.4625,0.1
12,0.576332258676,0.65129240379,0.108816612934
13,0.347142905427,1.0,1.0
14,0.708870853337,1.0,1.0
15,0.150794458902,1.0,1.0
16,0.131035092962,1.0,1.0
17,0.275358480096,1.0,1.0
18,0.451278260781,0.467860856977,0.102563913039
19,1.0,0.4625,0.1
20,0.153302323294,1.0,1.0
21,0.0787655119099,1.0,1.0
22,1.0,0.4625,0.1
23,0.0675384017308,1.0,1.0
