time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.000987447,0.000352966628928,0.000325957221964,100.000987449,54.9128347227,0.160459058962,6.57699354165,0.0,0.0,1345.90523848
0.001,856,0,0,0,0,0,100.00102459,0.0563015441477,0.00530707270151,100.00104058,54.9127692515,0.15776056865,6.51316993028,0.0,0.00168993544059,1345.88342722
0.001,856,0,0,0,0,0,100.00102459,0.0563015441477,0.00530707270151,100.00104058,54.9127692515,0.15776056865,6.51316993028,0.0,0.00168993544059,1345.88342722
0.002,856,0,0,0,0,0,100.000990933,0.11223596054,0.0102869267577,100.001054446,54.9127521252,0.158639700117,6.41099387503,0.0,0.00169699267061,1345.86162802
0.003,856,0,0,0,0,0,100.000886486,0.168170297507,0.0152667726249,100.001029056,54.9127833486,0.161484797507,6.34708696225,0.0,0.00169906446802,1345.82797305
0.004,856,0,0,0,0,0,100.000711249,0.224104515452,0.0202466063148,100.000964411,54.9128629216,0.162599749722,6.35494125675,0.0,0.00170879220031,1345.77667905
0.005,856,0,0,0,0,0,100.000465191,0.280045635376,0.0252270524451,100.000860498,54.9129908417,0.162174678444,6.42100032795,0.0,0.00170334005633,1345.69574261
0.006,856,0,0,0,0,0,100.000148334,0.335986557055,0.030207478418,100.000717329,54.913167106,0.158288267298,6.49622569462,0.0,0.00169936617303,1345.60949421
0.007,856,0,0,0,0,0,99.9997606301,0.391934301424,0.0351885088443,100.000534883,54.9133917119,0.157402761128,6.51825603406,0.0,0.00171302881246,1345.52014556
0.008,856,0,0,0,0,0,99.9993023494,0.447853526262,0.0401669967415,100.000313282,54.9136646663,0.157967451681,6.54220981868,0.0,0.00168216480789,1345.41306369
0.009,856,0,0,0,0,0,99.9987731633,0.503786555101,0.0451467097108,100.000052366,54.9139859735,0.159127647927,6.62026509396,0.0,0.00168054854782,1345.32534541
0.01,856,0,0,0,0,0,99.9981731119,0.559726287749,0.0501270151574,99.9997521594,54.9143556256,0.161532115024,6.68704485539,0.0,0.0016754181589,1345.23385207
0.011,856,0,0,0,0,0,99.9975023465,0.615658563758,0.0551066519152,99.999412737,54.9147736218,0.162945327636,6.69710644439,0.0,0.00166928830764,1345.11465377
0.012,856,0,0,0,0,0,99.9967606979,0.671597464271,0.0600868731612,99.9990340137,54.9152399614,0.161120035273,6.68920318064,0.0,0.00166577098225,1344.98264026
0.013,856,0,0,0,0,0,99.9959483535,0.72752882905,0.0650664177502,99.9986160852,54.9157546433,0.159559009365,6.66241676651,0.0,0.00166505818088,1344.84355616
0.014,856,0,0,0,0,0,99.9950651081,0.783466739006,0.0700465388359,99.9981588462,54.9163176665,0.161142288295,6.60278133827,0.0,0.00166029553365,1344.70271473
0.015,856,0,0,0,0,0,99.9941110645,0.839404094271,0.0750266038562,99.9976623517,54.9169290273,0.161353022484,6.52475306429,0.0,0.00165754824375,1344.55596412
