time_Myr,collision_id,primary_type,secondary_type,primary_mass,secondary_mass,q_value,total_mass,retain_frac,hydrogen_factor,new_mass,bh_probability,remnant_type,spectral_label,mass_loss_percent,metallicity,recipe_type,collision_count,is_merger,event_type
0.479,1,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.072,2,O7-8 la+,Unclassified,63.73,30.39,0.476855484073,94.12,0.654087591453,0.7,61.5627241075,0.103842774204,Merged Star,Merged,34.5912408547,0.008,O,1,False,normal_collision
1.125,3,O5.5-6 la,O5.5-6 la,72.23,72.23,1.0,144.46,0.6475,0.7,93.53785,0.15,Very Massive Star,VMS,35.25,0.008,O,1,False,normal_collision
1.225,4,VMS,Unclassified,93.53785,30.39,0.324895216215,123.92785,0.377789338217,0.4,46.8186204382,0.136244760811,Merged Star,Merged,62.2210661783,0.008,VMS,2,True,normal_collision
1.409,5,O6-6.5 III,Merged,65.73,61.5627241075,0.936600092918,127.292724108,0.647556267374,0.7,82.429201287,0.15,Black Hole,BH,35.2443732626,0.008,O,2,True,normal_collision
1.422,6,O5-6 la+,Unclassified,52.73,30.39,0.576332258676,83.12,0.65129240379,0.7,54.135424603,0.108816612934,Merged Star,Merged,34.870759621,0.008,O,1,False,normal_collision
1.54,7,O5.5-6 la,Unclassified,72.23,30.39,0.420739304998,102.62,0.656227274468,0.7,67.3420429059,0.14103696525,Merged Star,Merged,34.3772725532,0.008,O,1,False,normal_collision
1.541,8,BH,Merged,82.429201287,67.3420429059,0.816968281318,149.771244193,1.0,1.0,149.771244193,1.0,Black Hole,BH,0.0,0.008,BH_accretion,4,True,BH accretion
1.547,9,O5.5-6 la,O7-8 la+,72.23,63.73,0.882320365499,135.96,0.647705198812,0.7,88.0619988305,0.15,Very Massive Star,VMS,35.2294801188,0.008,O,1,False,normal_collision
1.665,10,BH,VMS,149.771244193,88.0619988305,0.587976679403,237.833243023,1.0,1.0,237.833243023,1.0,Black Hole,BH,0.0,0.008,BH_accretion,6,True,BH accretion
2.002,11,BH,Unclassified,237.833243023,30.39,0.127778604932,268.223243023,1.0,1.0,268.223243023,1.0,Black Hole,BH,0.0,0.008,BH_accretion,7,True,BH accretion
2.008,12,BH,O7-8 III-V,268.223243023,56.73,0.211502923313,324.953243023,1.0,1.0,324.953243023,1.0,Black Hole,BH,0.0,0.008,BH_accretion,8,True,BH accretion
2.152,13,BH,Unclassified,324.953243023,30.39,0.0935211469726,355.343243023,1.0,1.0,355.343243023,1.0,Black Hole,BH,0.0,0.008,BH_accretion,9,True,BH accretion
2.185,14,BH,Unclassified,355.343243023,30.39,0.0855229432293,385.733243023,1.0,1.0,385.733243023,1.0,Black Hole,BH,0.0,0.008,BH_accretion,10,True,BH accretion
2.21,15,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
2.299,16,O6-6.5 III,O4-5 I-III,65.73,39.73,0.604442415944,105.46,0.650691026901,0.7,68.6218756969,0.15,Merged Star,Merged,34.9308973099,0.008,O,1,False,normal_collision
