time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.001833033,-0.00071557385467,0.000616897739921,100.001833037,55.0375201901,0.155109206943,6.37084064604,0.0,0.0,1345.94054468
0.001,856,0,0,0,0,0,100.001801723,0.055371117372,0.0054838539458,100.001817203,55.0375396757,0.155222986035,6.31175566504,0.0,0.00164219381475,1345.93877034
0.001,856,0,0,0,0,0,100.001801723,0.055371117372,0.0054838539458,100.001817203,55.0375396757,0.155222986035,6.31175566504,0.0,0.00164219381475,1345.93877034
0.002,856,0,0,0,0,0,100.001699645,0.111436535204,0.0103489632599,100.001762269,55.0376072259,0.154867186528,6.34074300984,0.0,0.00163533641237,1345.95148911
0.003,856,0,0,0,0,0,100.001526741,0.167516030322,0.0152152928061,100.001668205,55.037722843,0.150405312417,6.38966296412,0.0,0.00163062637366,1345.95814953
0.004,856,0,0,0,0,0,100.001283009,0.223602484924,0.0200822244804,100.001535012,55.0378865193,0.149973559227,6.47173845135,0.0,0.00162699329214,1345.93864969
0.005,856,0,0,0,0,0,100.000968588,0.279667547151,0.0249472975831,100.001362765,55.0380982594,0.150314316415,6.57955845331,0.0,0.00162451261714,1345.89802917
0.006,856,0,0,0,0,0,100.000583338,0.335739489468,0.0298129650195,100.001151382,55.0383580676,0.149945087793,6.68773146564,0.0,0.00162584959637,1345.84442968
0.007,856,0,0,0,0,0,100.00012724,0.391818272127,0.034679222887,100.000900857,55.0386659381,0.148367984525,6.8475674003,0.0,0.00163372739589,1345.77251921
0.008,856,0,0,0,0,0,99.9996004103,0.447889699484,0.0395448389004,100.000611254,55.0390218701,0.145688179868,7.00563598051,0.0,0.00163961241163,1345.67812826
0.009,856,0,0,0,0,0,99.9990027909,0.503960809818,0.0444104233565,100.000282539,55.039425865,0.146861413866,7.04006466829,0.0,0.00165016791457,1345.58554806
0.01,856,0,0,0,0,0,99.9983342976,0.560038641288,0.04927658654,99.9999146687,55.039877919,0.141786078568,7.01520926693,0.0,0.00165395441286,1345.49707192
0.011,856,0,0,0,0,0,99.9975950057,0.616116076288,0.0541427103661,99.9995076857,55.0403780284,0.139579490863,6.96356976664,0.0,0.00165764699526,1345.37979362
0.012,856,0,0,0,0,0,99.9967850176,0.672185997366,0.0590081767652,99.9990616447,55.0409261943,0.139047322526,6.99048123429,0.0,0.00165316618982,1345.24437216
0.013,856,0,0,0,0,0,99.9959042398,0.728255442626,0.0638735960169,99.9985764927,55.0415224178,0.13993850892,7.04131507468,0.0,0.00165536965588,1345.10905371
0.014,856,0,0,0,0,0,99.9949524323,0.784338527617,0.0687401925419,99.9980521015,55.0421666925,0.138197917183,7.10522237902,0.0,0.00165199802607,1344.95546917
0.015,856,0,0,0,0,0,99.9939302046,0.840399824584,0.0736048916535,99.997488805,55.0428590193,0.13586725347,7.14114136912,0.0,0.00166605124994,1344.77553815
0.016,856,0,0,0,0,0,99.9928369204,0.896474681663,0.078470760222,99.9968862511,55.0435993991,0.139088075702,7.15834360144,0.0,0.00166272461852,1344.58197691
0.017,856,0,0,0,0,0,99.9916729847,0.95254182664,0.0833359519081,99.996244665,55.0443878279,0.137710089422,7.20004450843,0.0,0.00166611940233,1344.37313373
0.018,856,0,0,0,0,0,99.9904382596,1.00860829729,0.0882010769592,99.995563969,55.0452243065,0.136188571887,7.21638287099,0.0,0.00166988188814,1344.15571352
0.019,856,0,0,0,0,0,99.9891324156,1.06468820836,0.0930673597168,99.9948439858,55.0461088282,0.136289925125,7.20377283455,0.0,0.00167674392905,1343.93153632
0.02,856,0,0,0,0,0,99.9877562855,1.12074613411,0.0979317256947,99.9940851727,55.0470413938,0.139286452117,7.17222987831,0.0,0.00167997374448,1343.70186938
0.021,856,0,0,0,0,0,99.9863090098,1.17681742058,0.102797241555,99.9932870542,55.0480220039,0.138717841994,7.08880431877,0.0,0.0016780081758,1343.46284658
0.022,856,0,0,0,0,0,99.9847911274,1.23288079688,0.10766206109,99.9924499299,55.0490506543,0.139364677279,7.07155842181,0.0,0.00168037030825,1343.21230071
0.023,856,0,0,0,0,0,99.9832024559,1.28894330031,0.112526794501,99.9915736972,55.0501273453,0.139266147013,7.11973996659,0.0,0.0016765671151,1342.95843373
0.024,856,0,0,0,0,0,99.9815425763,1.34501904459,0.117392666027,99.9906581296,55.0512520699,0.138274422964,7.17438794839,0.0,0.0016714922862,1342.71042556
0.025,856,0,0,0,0,0,99.9798125449,1.40107260661,0.122256601441,99.9897038081,55.0524248282,0.140822718074,7.18851202763,0.0,0.00166517544491,1342.46732474
0.026,856,0,0,0,0,0,99.9780112787,1.45713932968,0.127121667137,99.9887101336,55.0536456203,0.141919557676,7.19141627348,0.0,0.0016660446341,1342.22512741
0.027,856,0,0,0,0,0,99.9761394509,1.5131979446,0.131986017072,99.9876774799,55.0549144412,0.140608069684,7.15953114619,0.0,0.00166071737638,1341.98522441
0.028,856,0,0,0,0,0,99.9741965889,1.5692625643,0.136850875409,99.9866055867,55.0562312883,0.14136784974,7.16744820792,0.0,0.00165394653011,1341.74776188
0.029,856,0,0,0,0,0,99.9721831832,1.62531899669,0.141715010214,99.985494725,55.0575961588,0.143282679534,7.16308700502,0.0,0.00164326712784,1341.51439679
0.03,856,0,0,0,0,0,99.9700987256,1.68138135415,0.146579645595,99.9843446148,55.0590090498,0.146508090588,7.14267984668,0.0,0.00163935823748,1341.2817218
0.031,856,0,0,0,0,0,99.9679437423,1.73743544515,0.151443549674,99.9831555471,55.0604699583,0.143207798604,7.17795549024,0.0,0.00163552921277,1341.05299248
0.032,856,0,0,0,0,0,99.9657179704,1.79348830587,0.156307332542,99.981927375,55.0619788837,0.142061011182,7.19521992489,0.0,0.00163758251882,1340.82019207
