time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.001823521,0.000228347014223,0.00172023259293,100.001823536,55.0417482037,0.152127448362,6.55848611245,0.0,0.0,1345.45337161
0.001,856,0,0,0,0,0,100.001787754,0.0563111068848,0.00660031016164,100.001803826,55.0417723586,0.148989679005,6.58246345544,0.0,0.00163941205951,1345.43328119
0.001,856,0,0,0,0,0,100.001787754,0.0563111068848,0.00660031016164,100.001803826,55.0417723586,0.148989679005,6.58246345544,0.0,0.00163941205951,1345.43328119
0.002,856,0,0,0,0,0,100.001681188,0.11239382685,0.011480382314,100.001745008,55.041844565,0.150077041704,6.64316677374,0.0,0.00164605425336,1345.40470947
0.003,856,0,0,0,0,0,100.001503847,0.168469388746,0.0163598292047,100.001647092,55.0419648252,0.150199443731,6.70763313902,0.0,0.00165157066212,1345.37317089
0.004,856,0,0,0,0,0,100.001255715,0.224544831348,0.0212392628632,100.001510069,55.0421331411,0.153964399694,6.78997743062,0.0,0.00165464484559,1345.33457602
0.005,856,0,0,0,0,0,100.000936754,0.280627193385,0.0261192953136,100.001333919,55.04234951,0.151886338926,6.79644619662,0.0,0.00165578432178,1345.28272513
0.006,856,0,0,0,0,0,100.000546994,0.336709356707,0.0309993067125,100.00111866,55.0426139287,0.153257473767,6.72618040618,0.0,0.00165643256493,1345.22852005
0.007,856,0,0,0,0,0,100.000086494,0.392784203239,0.035878677224,100.000864324,55.042926399,0.15134825084,6.6527825727,0.0,0.00165684211379,1345.1443326
0.008,856,0,0,0,0,0,99.9995552041,0.448858771685,0.0407580188699,100.00057088,55.0432869226,0.150227256238,6.58422479848,0.0,0.00165950606663,1345.0511275
0.009,856,0,0,0,0,0,99.9989529727,0.504947178937,0.0456385595799,100.000238251,55.0436954938,0.150139278125,6.52305179526,0.0,0.00165663802262,1344.94806735
0.01,856,0,0,0,0,0,99.9982801038,0.561021072108,0.0505178317697,99.999866602,55.0441521114,0.148039667332,6.48105786243,0.0,0.00165794960098,1344.8307257
0.011,856,0,0,0,0,0,99.9975364453,0.617094568092,0.0553970633691,99.9994558469,55.0446567794,0.148753403298,6.53428268376,0.0,0.00165748873267,1344.71485588
