collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,0.420739304998,0.656227274468,0.14103696525
3,1.0,0.4625,0.1
4,0.451278260781,0.467860856977,0.102563913039
5,0.910009691264,0.647616541243,0.15
6,0.63495312507,0.371495574023,0.15
7,0.420739304998,0.656227274468,0.14103696525
8,0.451278260781,0.467860856977,0.102563913039
9,0.66462551695,0.464022152639,0.0832312758475
10,0.462345960749,0.654596837637,0.103117298037
11,0.476855484073,0.654087591453,0.103842774204
12,0.49364287303,0.466809745054,0.104682143652
13,0.482995444994,0.467057643718,0.10414977225
14,1.0,0.4625,0.1
15,0.420739304998,0.656227274468,0.14103696525
16,0.476855484073,0.654087591453,0.103842774204
17,0.719906879982,0.463494549224,0.15
18,1.0,0.4625,0.1
19,0.925,0.462556923596,0.07625
20,0.898949623728,0.647648664846,0.124947481186
21,0.509700630325,0.466455234751,0.105485031516
22,0.764913163856,0.648431470791,0.0882456581928
23,0.856524800753,0.462723966689,0.15
24,1.0,0.4625,0.1
25,0.626856435644,0.65026193056,0.0813428217822
26,0.818683744275,0.462872726595,0.120934187214
