time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.000873755,0.00132976338125,-0.000522652531727,100.000873765,54.991102377,0.149292254881,6.73856184747,0.0,0.0,1345.85123961
0.001,856,0,0,0,0,0,100.000709346,0.057367771843,0.00435436466473,100.000725896,54.991284316,0.150635568152,6.65189595459,0.0,0.00163787220044,1345.83713912
0.001,856,0,0,0,0,0,100.000709346,0.057367771843,0.00435436466473,100.000725896,54.991284316,0.150635568152,6.65189595459,0.0,0.00163787220044,1345.83713912
0.002,856,0,0,0,0,0,100.000474189,0.113391595812,0.0092301473596,100.000538903,54.9915144223,0.152674177959,6.60354993606,0.0,0.00163939030874,1345.8005208
0.003,856,0,0,0,0,0,100.000168241,0.169415339499,0.0141059225961,100.000312744,54.9917927002,0.152775067431,6.58951666646,0.0,0.00164249427207,1345.7610066
0.004,856,0,0,0,0,0,99.9997915035,0.225438963243,0.0189816864692,100.000047419,54.9921191491,0.152700059978,6.60550737539,0.0,0.00164212984584,1345.73035913
0.005,856,0,0,0,0,0,99.9993439188,0.281469499269,0.0238580505433,99.9997428921,54.9924937656,0.153997105711,6.64515162203,0.0,0.00164879782698,1345.686867
0.006,856,0,0,0,0,0,99.9988255348,0.337499836003,0.0287343954409,99.9993991989,54.9929165463,0.156729072184,6.61440515276,0.0,0.00165190533541,1345.63839186
0.007,856,0,0,0,0,0,99.9982364258,0.393522861944,0.0336101017919,99.9990163859,54.9933874928,0.157033570981,6.61138978383,0.0,0.00165897505883,1345.60290132
0.008,856,0,0,0,0,0,99.9975765262,0.44954560929,0.0384857811582,99.9985944078,54.9939066062,0.159319297762,6.60722219915,0.0,0.00166210073052,1345.55800476
0.009,856,0,0,0,0,0,99.9968458362,0.505568038378,0.0433614296344,99.9981332648,54.9944738855,0.158250749879,6.58104966488,0.0,0.00166503190475,1345.49869297
0.01,856,0,0,0,0,0,99.9960442543,0.561597181254,0.0482376587677,99.9976328958,54.9950893268,0.158288727955,6.58778032949,0.0,0.00166208963796,1345.43204523
0.011,856,0,0,0,0,0,99.9951719829,0.617618854833,0.0531132337473,99.9970934276,54.9957529289,0.157073019425,6.60471162168,0.0,0.00166016000367,1345.35427034
