collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,1.0,0.4625,0.1
3,0.53569539926,0.652299048192,0.106784769963
4,0.969572493534,0.647512529914,0.15
5,1.0,0.4625,0.1
6,0.576332258676,0.65129240379,0.108816612934
7,0.861655839057,0.370165670098,0.15
8,0.671189256542,0.649532357158,0.15
9,1.0,0.4625,0.1
10,0.561369938869,0.465459486922,0.108068496943
11,0.387602580156,0.469804117901,0.139380129008
12,1.0,0.4625,0.1
13,0.626856435644,0.65026193056,0.0813428217822
14,1.41316104203,1.0,1.0
