collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,0.420739304998,0.656227274468,0.14103696525
3,0.976061865125,0.462505503143,0.15
4,0.969397828233,0.462509054591,0.0784698914116
5,1.0,0.4625,0.1
6,1.0,0.4625,0.1
7,0.910009691264,0.647616541243,0.15
8,0.340141467846,0.377273134794,0.137007073392
9,0.420739304998,0.656227274468,0.14103696525
10,0.783017528496,0.463055353286,0.15
11,0.546582711718,0.465723154443,0.107329135586
12,0.758848201923,0.463204945526,0.0879424100962
13,0.626856435644,0.65026193056,0.0813428217822
14,0.6727489911,0.463935263706,0.083637449555
15,1.0,0.4625,0.1
