time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.000444499,-0.00102838364898,0.00103822680731,100.000444509,54.962145952,0.158428585818,6.6030627503,0.0,0.0,1345.56728438
0.001,856,0,0,0,0,0,100.000312448,0.054983684059,0.00587227851323,100.000327737,54.9622896883,0.157635602781,6.64083706265,0.0,0.00167566375398,1345.55431527
0.001,856,0,0,0,0,0,100.000312448,0.054983684059,0.00587227851323,100.000327737,54.9622896883,0.157635602781,6.64083706265,0.0,0.00167566375398,1345.55431527
0.002,856,0,0,0,0,0,100.000109641,0.110981575514,0.0107051052982,100.000171799,54.9624816584,0.155998058607,6.61136064377,0.0,0.00166962872191,1345.52027359
0.003,856,0,0,0,0,0,99.9998360434,0.166979388395,0.0155379233951,99.9999766613,54.9627218667,0.15722243757,6.61819939932,0.0,0.00166108799579,1345.47085234
0.004,856,0,0,0,0,0,99.9994916551,0.222977083061,0.0203707289331,99.9997423248,54.9630103127,0.156095738918,6.57413791951,0.0,0.00165618217958,1345.39649787
0.005,856,0,0,0,0,0,99.9990763714,0.278988757089,0.0252047381347,99.9994687242,54.9633469907,0.15496802833,6.53481529385,0.0,0.00165296056269,1345.31891499
0.006,856,0,0,0,0,0,99.9985904018,0.334986096383,0.0300375069418,99.9991559978,54.9637319001,0.155764537172,6.52130411087,0.0,0.00165220912614,1345.24716994
0.007,856,0,0,0,0,0,99.9980336415,0.390983198521,0.034870251577,99.9988040727,54.964165045,0.15602588707,6.54024780329,0.0,0.00164793982034,1345.15735752
0.008,856,0,0,0,0,0,99.9974060905,0.446980023859,0.0397029681695,99.9984129489,54.9646464245,0.156304760048,6.51244821012,0.0,0.00164235917397,1345.05777264
0.009,856,0,0,0,0,0,99.9967077488,0.502976532753,0.0445356528487,99.9979826267,54.9651760379,0.157036704581,6.49636473173,0.0,0.00164782437617,1344.95040353
0.01,856,0,0,0,0,0,99.9959382278,0.559000959304,0.0493707418594,99.9975128771,54.9657538741,0.157271034027,6.42225226477,0.0,0.00164511796352,1344.83894838
0.011,856,0,0,0,0,0,99.9950985165,0.614982579582,0.0542021310496,99.997004299,54.9663799371,0.159425139347,6.35945361136,0.0,0.00164309824427,1344.7230647
0.012,856,0,0,0,0,0,99.9941878023,0.670977901244,0.0590346967605,99.9964563906,54.9670542354,0.160573160935,6.30962361206,0.0,0.00164482467024,1344.59163638
0.013,856,0,0,0,0,0,99.9932062971,0.72697274787,0.063867215073,99.9958692846,54.9677767628,0.159139750356,6.28393183452,0.0,0.00164347978284,1344.45751801
0.014,856,0,0,0,0,0,99.9921537354,0.782981216227,0.0687009021276,99.9952428271,54.9685475129,0.159257877434,6.2785628253,0.0,0.00164849168365,1344.31317413
0.015,856,0,0,0,0,0,99.9910303649,0.838989130103,0.0735345340257,99.9945771705,54.9693664793,0.158701525996,6.27637202461,0.0,0.00165196899185,1344.15793496
