time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.001460031,-0.000430661449384,-5.29198991438e-05,100.001460032,54.9437528711,0.162909216364,6.75960944101,0.0,0.0,1345.22088636
0.001,856,0,0,0,0,0,100.001364987,0.0555560081482,0.00485658709016,100.001380537,54.9438508289,0.1620473477,6.81027555151,0.0,0.00165328570683,1345.21128948
0.001,856,0,0,0,0,0,100.001364987,0.0555560081482,0.00485658709016,100.001380537,54.9438508289,0.1620473477,6.81027555151,0.0,0.00165328570683,1345.21128948
0.002,856,0,0,0,0,0,100.001199197,0.111521442115,0.00976423153331,100.001261858,54.9439970637,0.161217140774,6.9024556075,0.0,0.00165188261818,1345.17786724
0.003,856,0,0,0,0,0,100.000962567,0.167500928087,0.0146731073676,100.001103925,54.9441915779,0.159846741182,6.98044852548,0.0,0.00165105541551,1345.13077934
0.004,856,0,0,0,0,0,100.000655177,0.223473230104,0.0195813519407,100.000906794,54.9444343685,0.156138367464,7.03854953361,0.0,0.00164859575865,1345.07073744
0.005,856,0,0,0,0,0,100.000276949,0.279452439389,0.0244902004626,100.000670414,54.9447254353,0.1566492309,7.04377675415,0.0,0.00163957996184,1345.00565594
0.006,856,0,0,0,0,0,99.9998279224,0.335431450883,0.0293990294288,100.000394815,54.9450647753,0.15387585974,6.98230593243,0.0,0.0016367358117,1344.91774622
0.007,856,0,0,0,0,0,99.9993081624,0.391403159602,0.0343072153423,100.000080032,54.9454523903,0.154024525023,6.89524753585,0.0,0.00163624533299,1344.82575078
0.008,856,0,0,0,0,0,99.9987176124,0.447374591303,0.0392153738384,99.9997260296,54.9458882822,0.156695286096,6.81041390478,0.0,0.00163763625604,1344.72845224
0.009,856,0,0,0,0,0,99.9980562723,0.503345706363,0.0441235009853,99.9993328079,54.94637245,0.156285038194,6.73063508533,0.0,0.00163684743356,1344.60449294
