time_Myr,collision_id,primary_type,secondary_type,primary_mass,secondary_mass,q_value,total_mass,retain_frac,hydrogen_factor,new_mass,bh_probability,remnant_type,spectral_label,mass_loss_percent,metallicity,recipe_type,collision_count,is_merger,event_type
1.384,1,O5.5-6 la,O7-8 la+,72.23,63.73,0.882320365499,135.96,0.647705198812,0.7,88.0619988305,0.15,Very Massive Star,VMS,35.2294801188,0.008,O,1,False,normal_collision
1.641,2,O6-8 V,Unclassified,48.48,30.39,0.626856435644,78.87,0.65026193056,0.7,51.2861584633,0.0813428217822,Merged Star,Merged,34.973806944,0.008,O,1,False,normal_collision
1.741,3,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.933,4,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
1.955,5,O5.5-6 la,Unclassified,72.23,30.39,0.420739304998,102.62,0.656227274468,0.7,67.3420429059,0.14103696525,Merged Star,Merged,34.3772725532,0.008,O,1,False,normal_collision
2.011,6,O7-8 III-V,Unclassified,56.73,30.39,0.53569539926,87.12,0.652299048192,0.7,56.8282930785,0.106784769963,Merged Star,Merged,34.7700951808,0.008,O,1,False,normal_collision
2.02,7,VMS,Unclassified,88.0619988305,30.39,0.345097776607,118.451998831,0.377111586139,0.4,44.6696211603,0.13725488883,Merged Star,Merged,62.2888413861,0.008,VMS,2,True,normal_collision
2.041,8,O5.5-6 la,Unclassified,72.23,30.39,0.420739304998,102.62,0.656227274468,0.7,67.3420429059,0.14103696525,Merged Star,Merged,34.3772725532,0.008,O,1,False,normal_collision
2.12,9,Merged,Merged,67.3420429059,56.8282930785,0.843875395315,124.170335984,0.46276885049,0.5,57.4621636485,0.15,Black Hole,BH,53.723114951,0.008,Merged,3,True,normal_collision
2.315,10,Unclassified,Unclassified,30.39,30.39,1.0,60.78,0.4625,0.5,28.11075,0.1,Merged Star,Merged,53.75,0.008,Unclassified,1,False,normal_collision
2.336,11,Merged,Unclassified,67.3420429059,30.39,0.451278260781,97.7320429059,0.467860856977,0.5,45.7249973481,0.102563913039,Merged Star,Merged,53.2139143023,0.008,Merged,2,True,normal_collision
2.355,12,BH,O6-6.5 III,57.4621636485,65.73,1.14388313677,123.192163648,1.0,1.0,123.192163648,1.0,Black Hole,BH,0.0,0.008,BH_accretion,4,True,BH accretion
2.442,13,BH,Merged,123.192163648,45.7249973481,0.371168067788,168.917160997,1.0,1.0,168.917160997,1.0,Black Hole,BH,0.0,0.008,BH_accretion,7,True,BH accretion
2.467,14,O7-8 la+,O6-8 V,63.73,48.48,0.760709242115,112.21,0.648469696585,0.7,72.7647846538,0.15,Merged Star,Merged,35.1530303415,0.008,O,1,False,normal_collision
