collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,0.626856435644,0.65026193056,0.0813428217822
3,1.0,0.4625,0.1
4,0.626856435644,0.65026193056,0.0813428217822
5,0.420739304998,0.656227274468,0.14103696525
6,0.451278260781,0.467860856977,0.102563913039
7,0.923659098388,0.46255905948,0.0761829549194
8,1.0,0.4625,0.1
9,0.476855484073,0.654087591453,0.103842774204
10,0.910009691264,0.647616541243,0.15
11,0.626856435644,0.65026193056,0.0813428217822
12,1.0,0.4625,0.15
13,0.882320365499,0.647705198812,0.15
14,0.49364287303,0.466809745054,0.104682143652
15,0.340141467846,0.377273134794,0.137007073392
16,1.0,0.4625,0.1
