time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.001711478,0.00128098645,-0.00214839269642,100.001711509,54.9968700268,0.147003682573,6.68231740567,0.0,0.0,1346.16770407
0.001,856,0,0,0,0,0,100.001628602,0.0573196275848,0.00279048734778,100.001645069,54.9969517793,0.146685874874,6.73279926702,0.0,0.00164061445367,1346.21561832
0.001,856,0,0,0,0,0,100.001628602,0.0573196275848,0.00279048734778,100.001645069,54.9969517793,0.146685874874,6.73279926702,0.0,0.00164061445367,1346.21561832
0.002,856,0,0,0,0,0,100.001474958,0.113344084112,0.00772811863711,100.00153949,54.9970816852,0.146320077138,6.77442720162,0.0,0.00163878101949,1346.22292215
0.003,856,0,0,0,0,0,100.001250523,0.169368460401,0.0126657437798,100.001394752,54.9972597493,0.145465471151,6.83821635632,0.0,0.00163938418939,1346.20712499
0.004,856,0,0,0,0,0,100.000955299,0.225392716793,0.017603358822,100.001210855,54.9974859712,0.146273608999,6.90180464733,0.0,0.00164202033948,1346.13926533
0.005,856,0,0,0,0,0,100.000589193,0.281430957558,0.0225422063639,100.000987747,54.9977603456,0.143945991792,6.92670719894,0.0,0.00165173802266,1346.05734967
0.006,856,0,0,0,0,0,100.000152389,0.337454855172,0.0274797893425,100.000725541,54.998082872,0.147119070865,6.87911349007,0.0,0.00166336351008,1345.9570316
0.007,856,0,0,0,0,0,99.9996447953,0.393478513903,0.0324173503586,100.000424176,54.9984535546,0.14473141815,6.82702012257,0.0,0.00167032730148,1345.85008405
0.008,856,0,0,0,0,0,99.9990664119,0.449501894091,0.0373548854585,100.000083653,54.9988723927,0.144717519661,6.78911297755,0.0,0.00167407952544,1345.74042677
0.009,856,0,0,0,0,0,99.9984172386,0.505524956077,0.0422923906889,99.9997039713,54.9993393851,0.142716392267,6.7387706921,0.0,0.00167966124874,1345.62092507
0.01,856,0,0,0,0,0,99.9976970937,0.561561803775,0.0472311086176,99.9992850298,54.9998545258,0.142612448679,6.72587107197,0.0,0.00167323721094,1345.49033791
0.011,856,0,0,0,0,0,99.9969064405,0.617577038626,0.0521679189915,99.9988270959,55.0004178161,0.143529665979,6.64396149979,0.0,0.0016691157555,1345.34979514
0.012,856,0,0,0,0,0,99.9960447889,0.673605979705,0.0571059341414,99.9983298837,55.0010292569,0.143351696408,6.6158925808,0.0,0.00166111818036,1345.20418873
0.013,856,0,0,0,0,0,99.9951124561,0.729627372242,0.062043280356,99.9977935786,55.0016888443,0.142927395623,6.63182927429,0.0,0.00165758539145,1345.06141565
0.014,856,0,0,0,0,0,99.9941092069,0.785655319813,0.0669812001707,99.9972180456,55.0023965769,0.145214738846,6.68908746907,0.0,0.00165502750523,1344.91095518
0.015,856,0,0,0,0,0,99.9930352945,0.841675639634,0.071918443154,99.9966034301,55.0031524529,0.143402262532,6.76939774182,0.0,0.00164676440124,1344.75528916
0.016,856,0,0,0,0,0,99.9918904477,0.897702435009,0.0768562518153,99.9959495772,55.0039564708,0.143348360024,6.78712318902,0.0,0.00164077958058,1344.59534183
0.017,856,0,0,0,0,0,99.9906749555,0.953721523443,0.0817933757506,99.9952566523,55.0048086286,0.144690330451,6.79134288884,0.0,0.00163594054801,1344.42968856
0.018,856,0,0,0,0,0,99.9893886736,1.00973993668,0.0867304342304,99.9945245712,55.0057089269,0.145532971588,6.78747648673,0.0,0.0016321636088,1344.25278909
0.019,856,0,0,0,0,0,99.9880312591,1.06577177737,0.0916686696999,99.9937531434,55.006657359,0.147611566686,6.73911014446,0.0,0.00163181158601,1344.06287719
0.02,856,0,0,0,0,0,99.9866033975,1.12178872119,0.0966055854039,99.9929427587,55.0076539227,0.14842532094,6.72208306843,0.0,0.00163309100807,1343.86208097
0.021,856,0,0,0,0,0,99.9851047461,1.17780487081,0.101542423787,99.9920932187,55.0086986209,0.149346686731,6.70441481581,0.0,0.00162896058226,1343.67411964
0.022,856,0,0,0,0,0,99.9835353048,1.23382018654,0.106479180895,99.9912045238,55.0097914515,0.149720942952,6.7291738201,0.0,0.0016264645126,1343.46581121
0.023,856,0,0,0,0,0,99.9818950738,1.28983462871,0.111415852772,99.9902766744,55.0109324123,0.14954132814,6.68508737756,0.0,0.00163728426065,1343.25007682
0.024,856,0,0,0,0,0,99.9801838371,1.34585522828,0.11635305861,99.9893095507,55.0121214985,0.147416658329,6.6365226095,0.0,0.00164172189553,1343.02317553
0.025,856,0,0,0,0,0,99.9784018017,1.40187487482,0.121290171294,99.9883032724,55.0133587053,0.149573244757,6.60761013252,0.0,0.0016397245107,1342.79581616
0.026,856,0,0,0,0,0,99.9765492015,1.45788645826,0.126226563741,99.9872579698,55.0146440326,0.148981797677,6.61974441998,0.0,0.00165125257434,1342.56494551
0.027,856,0,0,0,0,0,99.9746258117,1.51389700944,0.131162855132,99.9861735143,55.0159774802,0.145188306962,6.60959320583,0.0,0.0016487465557,1342.33821196
0.028,856,0,0,0,0,0,99.9726311287,1.56992062891,0.136100287707,99.9850496268,55.0173590402,0.144367268906,6.60232820272,0.0,0.00164131343704,1342.10913186
0.029,856,0,0,0,0,0,99.9705664203,1.62592192652,0.14103574203,99.9838870198,55.0187887122,0.142902998575,6.59869590932,0.0,0.00164297223724,1341.87359808
0.03,856,0,0,0,0,0,99.968430392,1.68193621264,0.145972329582,99.9826849628,55.0202664953,0.141517957051,6.65237779333,0.0,0.00163688813782,1341.62909067
0.031,856,0,0,0,0,0,99.9662238437,1.73794223793,0.150908177179,99.9814439087,55.0217923836,0.14214690242,6.77326046566,0.0,0.00163867765832,1341.38632036
0.032,856,0,0,0,0,0,99.9639465059,1.79394703254,0.155843903935,99.9801637042,55.0233663761,0.142691539852,6.86682139967,0.0,0.00164366276978,1341.13942076
0.033,856,0,0,0,0,0,99.9615977858,1.84996469551,0.160780751942,99.9788440207,55.0249884643,0.1424544568,6.87931292348,0.0,0.00164425777327,1340.89263383
0.034,856,0,0,0,0,0,99.9591788691,1.90596690968,0.165716225142,99.9774855251,55.0266586445,0.141574315522,6.89122435671,0.0,0.00164133827503,1340.6526456
0.035,856,0,0,0,0,0,99.956689163,1.96196777409,0.170651565628,99.9760878807,55.0283769179,0.141257841512,6.85182537398,0.0,0.00163824187538,1340.4146307
