collision_id,q_value,retain_fraction,bh_probability
1,0.882320365499,0.647705198812,0.15
2,1.0,0.4625,0.1
3,0.420739304998,0.656227274468,0.14103696525
4,1.0,0.4625,0.1
5,1.0,0.4625,0.1
6,1.0,0.6475,0.15
7,0.324895216215,0.377789338217,0.136244760811
8,0.476855484073,0.654087591453,0.103842774204
9,0.49364287303,0.466809745054,0.104682143652
10,1.0,0.4625,0.1
11,0.345097776607,0.377111586139,0.13725488883
12,0.626856435644,0.65026193056,0.0813428217822
13,0.88540486175,0.647693946722,0.124270243087
14,0.818889946214,0.462871794997,0.15
15,1.0,0.4625,0.1
16,0.649100714963,0.464197859991,0.0824550357481
17,0.462345960749,0.654596837637,0.103117298037
18,1.0,0.4625,0.1
19,0.934332332651,0.462543218756,0.15
20,0.863076220904,0.647783567081,0.15
21,1.0,0.4625,0.1
