time_Myr,N_stars,N_BH,N_NS,N_WD,N_Merged,N_VMS,COM_x_pc,COM_y_pc,COM_z_pc,orbital_radius_pc,velocity_kms,cluster_radius_pc,velocity_dispersion_kms,avg_q,avg_friction_accel_km_s_Myr,avg_gas_density_Msun_pc3
0.0,856,0,0,0,0,0,100.001010588,-0.000810471846518,0.000381714284766,100.001010592,55.0095626437,0.154481681419,6.76297077246,0.0,0.0,1346.02688813
0.001,856,0,0,0,0,0,100.000937902,0.0552405479776,0.00524666997708,100.000953297,55.0096331701,0.152793600917,6.69555591643,0.0,0.00165472841941,1346.00765813
0.001,856,0,0,0,0,0,100.000937902,0.0552405479776,0.00524666997708,100.000953297,55.0096331701,0.152793600917,6.69555591643,0.0,0.00165472841941,1346.00765813
0.002,856,0,0,0,0,0,100.000794416,0.111291528747,0.0101116214591,100.000856855,55.0097518213,0.154707264786,6.63655300138,0.0,0.0016500948158,1345.97825207
0.003,856,0,0,0,0,0,100.000580171,0.167331819096,0.0149756437932,100.000721291,55.0099186009,0.153902074341,6.53342230966,0.0,0.00164645938706,1345.94490786
0.004,856,0,0,0,0,0,100.000295105,0.223379065492,0.0198402681552,100.000546563,55.0101335099,0.155685595526,6.46699967618,0.0,0.0016451690662,1345.90021664
0.005,856,0,0,0,0,0,99.9999391765,0.27943676543,0.0247057976588,100.000332652,55.0103965419,0.155717838475,6.44954388001,0.0,0.00164303501884,1345.81704822
0.006,856,0,0,0,0,0,99.9995126017,0.335473044373,0.0295694653019,100.000079685,55.0107077,0.154173558127,6.43590201376,0.0,0.00163730120259,1345.72173698
0.007,856,0,0,0,0,0,99.9990151515,0.391519697463,0.0344340302925,99.999787523,55.0110669875,0.154813726626,6.47421131491,0.0,0.00163591522516,1345.59088955
0.008,856,0,0,0,0,0,99.9984469424,0.447562536263,0.0392982606948,99.9994562358,55.0114744013,0.154042271384,6.50352291278,0.0,0.00164141724291,1345.46441295
0.009,856,0,0,0,0,0,99.9978079027,0.503608595427,0.0441627666292,99.9990857824,55.0119299408,0.155646313447,6.53798437585,0.0,0.00164883105267,1345.33136353
0.01,856,0,0,0,0,0,99.9970980683,0.559654298108,0.0490272371928,99.9986761847,55.0124336039,0.158604531378,6.60112444543,0.0,0.00165574013517,1345.19706268
0.011,856,0,0,0,0,0,99.9963174393,0.615699604626,0.05389166849,99.9982274429,55.0129853895,0.157045151227,6.6247474431,0.0,0.00166683118797,1345.0596051
0.012,856,0,0,0,0,0,99.9954659618,0.671748012371,0.0587563636238,99.9977395275,55.0135852952,0.154219559241,6.67362364108,0.0,0.00166798898506,1344.92176637
0.013,856,0,0,0,0,0,99.9945438015,0.727788870479,0.0636203977064,99.9972125325,55.0142333211,0.15172819424,6.66065652139,0.0,0.00166597134126,1344.77685969
0.014,856,0,0,0,0,0,99.9935506004,0.783843361442,0.0684856088077,99.9966462556,55.014929463,0.155664151555,6.63466525923,0.0,0.00166682876956,1344.61654266
0.015,856,0,0,0,0,0,99.9924869939,0.839876075568,0.0733489231172,99.9960410572,55.0156737219,0.156005275383,6.62798758978,0.0,0.0016640691461,1344.456225
0.016,856,0,0,0,0,0,99.9913523198,0.895922342972,0.0782134066332,99.9953965587,55.0164660985,0.157819259302,6.64420836042,0.0,0.00165882506943,1344.27830622
0.017,856,0,0,0,0,0,99.9901469987,0.951960902284,0.0830772135427,99.9947130013,55.0173065884,0.159382679336,6.67726942398,0.0,0.00165026786728,1344.10274153
0.018,856,0,0,0,0,0,99.9888708874,1.00799878769,0.0879409539201,99.9939903019,55.0181951921,0.160247980721,6.67013297607,0.0,0.00164747162725,1343.9189987
0.019,856,0,0,0,0,0,99.9875236459,1.06405010675,0.0928058517595,99.9932282727,55.0191319027,0.162850838167,6.66083871115,0.0,0.00164263430084,1343.72055694
0.02,856,0,0,0,0,0,99.9861059543,1.12008652529,0.0976694473853,99.9924272985,55.0201167178,0.163346898447,6.6161674563,0.0,0.00164352062828,1343.52149078
0.021,856,0,0,0,0,0,99.9846174725,1.17612215088,0.102532964792,99.9915871833,55.0211496404,0.166205003018,6.57446369932,0.0,0.00164633883341,1343.3176364
0.022,856,0,0,0,0,0,99.983057807,1.23217109044,0.107397627913,99.9907077096,55.022230663,0.167629751196,6.54207653265,0.0,0.00165023752245,1343.11580326
0.023,856,0,0,0,0,0,99.9814281565,1.28819086463,0.112259749383,99.9897895496,55.0233597881,0.167941554985,6.48846126905,0.0,0.00165091978873,1342.90383801
0.024,856,0,0,0,0,0,99.9797268751,1.34423801937,0.117124236541,99.9888317761,55.0245370134,0.165749540015,6.43071419568,0.0,0.00165006592949,1342.68701477
0.025,856,0,0,0,0,0,99.9779554566,1.40026300325,0.121986788229,99.9878352328,55.0257623338,0.165124963499,6.42661235662,0.0,0.00164739917996,1342.46817416
0.026,856,0,0,0,0,0,99.976112792,1.45630114153,0.126850469969,99.986799294,55.0270357491,0.164097158266,6.45607296027,0.0,0.00165010594292,1342.24894222
0.027,856,0,0,0,0,0,99.9741995699,1.51233117586,0.131713436245,99.9857243493,55.028357254,0.164797340799,6.44525190086,0.0,0.00164729559276,1342.02974544
0.028,856,0,0,0,0,0,99.9722153075,1.56836721197,0.136576910874,99.984610128,55.0297268458,0.167363826654,6.41460771224,0.0,0.00164620154503,1341.81398373
0.029,856,0,0,0,0,0,99.9701605055,1.624395065,0.141439662273,99.9834569117,55.0311445214,0.167603783984,6.44571678779,0.0,0.00165200032845,1341.59721692
0.03,856,0,0,0,0,0,99.9680346454,1.68042884014,0.146302914205,99.9822644097,55.0326102779,0.166745950458,6.47364310632,0.0,0.00165663129055,1341.38209132
0.031,856,0,0,0,0,0,99.9658382638,1.73645435308,0.151165435142,99.9810329237,55.0341241121,0.167245944949,6.48095170761,0.0,0.00166555623031,1341.1652093
0.032,856,0,0,0,0,0,99.9635710923,1.79247863642,0.156027835003,99.9797623016,55.0356860232,0.165915840826,6.44095395096,0.0,0.00167634179444,1340.95093675
0.033,856,0,0,0,0,0,99.961232836,1.84850872229,0.16089072366,99.9784523806,55.0372960055,0.167533464788,6.38616197943,0.0,0.00168046410689,1340.73949455
0.034,856,0,0,0,0,0,99.9588237811,1.90453749899,0.165753483431,99.9771033237,55.0389540529,0.168060879688,6.35598817231,0.0,0.00168143229224,1340.52387993
0.035,856,0,0,0,0,0,99.9563442405,1.96055785531,0.170615496683,99.9757153046,55.0406601645,0.166416363767,6.30899089599,0.0,0.00167938333413,1340.30484188
0.036,856,0,0,0,0,0,99.9537939103,2.01657682321,0.175477373269,99.9742881518,55.042414339,0.165095271545,6.32455803364,0.0,0.00167764199789,1340.08955132
0.037,856,0,0,0,0,0,99.9511721288,2.07260850525,0.180340336693,99.9728214996,55.0442165679,0.164459126848,6.30703776044,0.0,0.00167108727087,1339.87338234
0.038,856,0,0,0,0,0,99.9484802196,2.12862457716,0.185201928255,99.9713160889,55.0460668472,0.164764300549,6.34214873542,0.0,0.00166106746255,1339.64944843
0.039,856,0,0,0,0,0,99.9457175209,2.18463914152,0.190063371457,99.9697715463,55.0479651779,0.163275006465,6.36990471231,0.0,0.0016492709164,1339.42008906
