collision_id,q_value,retain_fraction,bh_probability
1,0.415597235933,0.468891111267,0.0507798617966
2,0.462345960749,0.654596837637,0.103117298037
3,1.0,0.4625,0.1
4,0.882320365499,0.647705198812,0.15
5,1.0,0.4625,0.1
6,1.0,0.4625,0.1
7,0.598782683794,0.371889303461,0.14993913419
8,0.420739304998,0.656227274468,0.14103696525
9,0.462345960749,0.654596837637,0.103117298037
10,0.901623283794,0.462600361453,0.15
11,0.631438270142,0.46441386126,0.15
12,0.882320365499,0.647705198812,0.15
13,0.617972655005,0.464590633058,0.0808986327503
14,0.451278260781,0.467860856977,0.102563913039
15,1.0,0.4625,0.1
16,1.0,0.4625,0.1
17,0.345097776607,0.377111586139,0.13725488883
18,1.0,0.4625,0.1
