collision_id,q_value,retain_fraction,bh_probability
1,1.0,0.4625,0.1
2,1.0,0.4625,0.1
3,1.0,0.4625,0.1
4,1.0,0.4625,0.1
5,0.462345960749,0.654596837637,0.103117298037
6,1.0,0.4625,0.1
7,1.0,0.4625,0.1
8,0.847462353597,0.647857900406,0.0923731176799
9,0.420739304998,0.656227274468,0.14103696525
10,1.0,0.4625,0.1
11,1.0,0.4625,0.1
12,0.482995444994,0.467057643718,0.10414977225
13,0.671189256542,0.649532357158,0.15
14,1.0,0.4625,0.1
15,0.387602580156,0.469804117901,0.139380129008
16,0.53569539926,0.652299048192,0.106784769963
17,0.932327881848,0.647564389819,0.15
18,0.727247502587,1.0,1.0
19,0.476855484073,0.654087591453,0.103842774204
20,1.0,0.4625,0.1
21,1.0,0.4625,0.1
