collision_id,q_value,retain_fraction,bh_probability
1,0.420739304998,0.656227274468,0.14103696525
2,0.420739304998,0.656227274468,0.14103696525
3,0.462345960749,0.654596837637,0.103117298037
4,0.482995444994,0.467057643718,0.10414977225
5,0.451278260781,0.467860856977,0.102563913039
6,1.0,0.4625,0.1
7,0.626856435644,0.65026193056,0.0813428217822
8,0.451278260781,0.467860856977,0.102563913039
9,1.0,0.4625,0.1
10,0.671189256542,0.649532357158,0.15
11,0.806010882215,0.648105721953,0.15
12,0.45766921207,0.467690889996,0.102883460604
13,1.0,0.4625,0.1
14,1.0,0.4625,0.1
15,0.358532386645,0.470860663498,0.137926619332
